album_songs,,Future,https://genius.com/albums/Future/Kno-mercy
album_data,,Future,https://genius.com/albums/Future/Ape-shit
type,song,artist,album
album_songs,,Denzel Curry,https://genius.com/albums/Denzel-curry/Strictly-for-my-r-v-i-d-x-r-z-1993
album_songs,,Denzel Curry,https://genius.com/albums/Denzel-curry/King-of-the-mischievous-south-vol-1-underground-tape-1996
album_songs,,Denzel Curry,https://genius.com/albums/Denzel-curry/King-remembered-underground-tape-19911995
album_data,,Dizzee Rascal,https://genius.com/albums/Dizzee-rascal/Nutcrackerz
album_songs,,DMX,https://genius.com/albums/Dmx/Redemption-of-the-beast
album_songs,,DMX,https://genius.com/albums/Dmx/Mixtape
album_data,,DMX,https://genius.com/albums/Dmx/Real-dreams-2
album_data,,Drake,https://genius.com/albums/Drake/Gas-in-my-tank
album_songs,,E-40,https://genius.com/albums/E-40/The-block-brochure-welcome-to-the-soil-3
album_data,,Eminem,https://genius.com/albums/Eminem/Straight-from-the-lab-pt-2
album_data,,Eminem,https://genius.com/albums/Eminem/Don-t-call-me-marshall
album_songs,,Eminem,https://genius.com/albums/Eminem/Don-t-call-me-marshall
album_data,,Eve,https://genius.com/albums/Eve/Eveil
album_data,,Eve,https://genius.com/albums/Eve/Here-i-am
album_songs,,Eve,https://genius.com/albums/Eve/Here-i-am
album_data,,Eve,https://genius.com/albums/Eve/Official-number
album_data,,Eve,https://genius.com/albums/Eve/3
album_data,,Eve,https://genius.com/albums/Eve/Welcome-to-planet-eve
album_songs,,Fat Joe,https://genius.com/albums/Fat-joe/The-darkside-vol-3
album_data,,Fat Joe,https://genius.com/albums/Fat-joe/Family-ties
album_songs,,Fat Joe,https://genius.com/albums/Fat-joe/Family-ties
album_songs,,Foxy Brown,https://genius.com/albums/Foxy-brown/Brooklyn-s-don-diva
album_songs,,Foxy Brown,https://genius.com/albums/Foxy-brown/Ill-na-na
album_songs,,Future,https://genius.com/albums/Future/F-b-g-the-movie
album_songs,,Future,https://genius.com/albums/Future/No-sleep
album_songs,,Future,https://genius.com/albums/Future/Welcome-2-mollyworld
album_songs,,Future,https://genius.com/albums/Future/Astronaut-status
album_songs,,Future,https://genius.com/albums/Future/True-story
album_songs,,Future,https://genius.com/albums/Future/Dirty-sprite
album_songs,,Future,https://genius.com/albums/Future/Kno-mercy
album_data,,Future,https://genius.com/albums/Future/Ape-shit
album_songs,,G-Eazy,https://genius.com/albums/G-eazy/Quarantine
album_songs,,G-Eazy,https://genius.com/albums/G-eazy/The-tipping-point
album_songs,,G-Eazy,https://genius.com/albums/G-eazy/Fresh-ep
album_songs,,The Game,https://genius.com/albums/The-game/Oke-operation-kill-everything
album_songs,,The Game,https://genius.com/albums/The-game/Purp-patron
album_songs,,The Game,https://genius.com/albums/The-game/Brake-lights
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/Ghost-files-bronze-tape
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/The-lost-tapes
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/36-seasons
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/The-wallabee-champ
album_songs,,Goodie Mob,https://genius.com/albums/Goodie-mob/Age-against-the-machine
album_songs,,Gucci Mane,https://genius.com/albums/Gucci-mane/Exclusive
album_songs,,Gucci Mane,https://genius.com/albums/Gucci-mane/Felix-brothers
album_songs,,Gucci Mane,https://genius.com/albums/Gucci-mane/Brick-factory-volume-3
album_data,,Hopsin,https://genius.com/albums/Hopsin/Ill-mind-of-hopsin-saga
album_songs,,Hopsin,https://genius.com/albums/Hopsin/Ill-mind-of-hopsin-saga
album_songs,,Ice T,https://genius.com/albums/Ice-t/Home-invasion
album_songs,,Immortal Technique,https://genius.com/albums/Immortal-technique/Fuck-tha-government
album_songs,,Immortal Technique,https://genius.com/albums/Immortal-technique/Revolutionary-vol-1
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/What-hip-hop-is-documentary
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/The-silenced-revolution
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/The-13-amendments
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/St1ll-revolutionary
album_songs,,Insane Clown Posse,https://genius.com/albums/Insane-clown-posse/Fearless-fred-fury
album_songs,,Jadakiss,https://genius.com/albums/Jadakiss/The-champ-is-here-3
album_songs,,Jadakiss,https://genius.com/albums/Jadakiss/Kiss-tha-game-goodbye
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/From-hood-tales-to-the-cover-of-xxl
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Gudda-muzik
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Coming-soon-2-a-hood-near-you
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Coming-soon-to-a-hood-near-you
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Watts-finest-vol-iii-the-watts-riots
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Watts-finest-vol-ii-the-nickerson-files
album_songs,,Jay-Z,https://genius.com/albums/Jay-z/Live-in-brooklyn
album_songs,,Jay-Z,https://genius.com/albums/Jay-z/S-carter-the-re-mix
album_songs,,Jay-Z,https://genius.com/albums/Jay-z/Streets-is-watching-soundtrack
album_songs,,Jedi Mind Tricks,https://genius.com/albums/Jedi-mind-tricks/The-bridge-the-abyss
album_songs,,Jedi Mind Tricks,https://genius.com/albums/Jedi-mind-tricks/Servants-in-heaven-kings-in-hell
album_songs,,Joe Budden,https://genius.com/albums/Joe-budden/The-album-before-the-album
album_data,,Joe Budden,https://genius.com/albums/Joe-budden/Growth-of-a-legend-bootleg
album_songs,,Joe Budden,https://genius.com/albums/Joe-budden/Growth-of-a-legend-bootleg
album_songs,,Juelz Santana,https://genius.com/albums/Juelz-santana/Back-like-cooked-crack-vol-2-more-crack
album_songs,,Juelz Santana,https://genius.com/albums/Juelz-santana/Back-like-cooked-crack-vol-1
album_data,,Juelz Santana,https://genius.com/albums/Juelz-santana/The-get-back
album_songs,,Juelz Santana,https://genius.com/albums/Juelz-santana/The-get-back
album_songs,,Juicy J,https://genius.com/albums/Juicy-j/Must-be-nice
album_songs,,Juicy J,https://genius.com/albums/Juicy-j/Hustle-till-i-die
album_songs,,Juicy J,https://genius.com/albums/Juicy-j/Chronicles-of-the-juice-man
album_data,,Juicy J,https://genius.com/albums/Juicy-j/Neighbor-single
album_data,,Juicy J,https://genius.com/albums/Juicy-j/Pure-thc-the-hustle-continues
album_songs,,Juvenile,https://genius.com/albums/Juvenile/Rejuvenation
album_songs,,K-Rino,https://genius.com/albums/K-rino/The-s-project-the-4-piece-4
album_songs,,K-Rino,https://genius.com/albums/K-rino/Then-and-now-the-4-piece-2
album_songs,,K-Rino,https://genius.com/albums/K-rino/Lightning-language-the-4-piece-1
album_songs,,K-Rino,https://genius.com/albums/K-rino/Three-weeks-later-the-4-piece-3
album_songs,,K-Rino,https://genius.com/albums/K-rino/Conception-of-concept-the-big-seven-2
album_songs,,K-Rino,https://genius.com/albums/K-rino/Makin-enemies
album_songs,,K-Rino,https://genius.com/albums/K-rino/Speed-of-thought-uk-compilation
album_songs,,KAAN,https://genius.com/albums/Kaan/The-middle
album_songs,,KAAN,https://genius.com/albums/Kaan/Losing-my-religion
album_data,,KAAN,https://genius.com/albums/Kaan/Toonami-single
album_data,,KAAN,https://genius.com/albums/Kaan/All-the-way-up-remix-artist-k-a-a-n
album_data,,KAAN,https://genius.com/albums/Kaan/Out-of-my-head-remix
album_data,,KAAN,https://genius.com/albums/Kaan/Gathering
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/Can-t-tell-me-nothing
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/Kon-the-louis-vuitton-don
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/I-m-good
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/Get-well-soon
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/The-luca-brasi-story
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/In-the-meantime
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/Make-em-believe
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/I-don-t-know-what-2-call-it-vol-1
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/The-leak
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/Behind-enemy-lines
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/All-in
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/All-or-nuthin
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/Pick-of-da-litter
album_data,,Kevin Gates,https://genius.com/albums/Kevin-gates/In-the-meantime-2
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/In-the-meantime-2
type,song,artist,album
album_songs,,Denzel Curry,https://genius.com/albums/Denzel-curry/Strictly-for-my-r-v-i-d-x-r-z-1993
album_songs,,Denzel Curry,https://genius.com/albums/Denzel-curry/King-of-the-mischievous-south-vol-1-underground-tape-1996
album_songs,,Denzel Curry,https://genius.com/albums/Denzel-curry/King-remembered-underground-tape-19911995
album_data,,Dizzee Rascal,https://genius.com/albums/Dizzee-rascal/Nutcrackerz
album_songs,,DMX,https://genius.com/albums/Dmx/Redemption-of-the-beast
album_songs,,DMX,https://genius.com/albums/Dmx/Mixtape
album_data,,DMX,https://genius.com/albums/Dmx/Real-dreams-2
album_data,,Drake,https://genius.com/albums/Drake/Gas-in-my-tank
album_songs,,E-40,https://genius.com/albums/E-40/The-block-brochure-welcome-to-the-soil-3
album_data,,Eminem,https://genius.com/albums/Eminem/Straight-from-the-lab-pt-2
album_data,,Eminem,https://genius.com/albums/Eminem/Don-t-call-me-marshall
album_songs,,Eminem,https://genius.com/albums/Eminem/Don-t-call-me-marshall
album_data,,Eve,https://genius.com/albums/Eve/Eveil
album_data,,Eve,https://genius.com/albums/Eve/Here-i-am
album_songs,,Eve,https://genius.com/albums/Eve/Here-i-am
album_data,,Eve,https://genius.com/albums/Eve/Official-number
album_data,,Eve,https://genius.com/albums/Eve/3
album_data,,Eve,https://genius.com/albums/Eve/Welcome-to-planet-eve
album_songs,,Fat Joe,https://genius.com/albums/Fat-joe/The-darkside-vol-3
album_data,,Fat Joe,https://genius.com/albums/Fat-joe/Family-ties
album_songs,,Fat Joe,https://genius.com/albums/Fat-joe/Family-ties
album_songs,,Foxy Brown,https://genius.com/albums/Foxy-brown/Brooklyn-s-don-diva
album_songs,,Foxy Brown,https://genius.com/albums/Foxy-brown/Ill-na-na
album_songs,,Future,https://genius.com/albums/Future/F-b-g-the-movie
album_songs,,Future,https://genius.com/albums/Future/No-sleep
album_songs,,Future,https://genius.com/albums/Future/Welcome-2-mollyworld
album_songs,,Future,https://genius.com/albums/Future/Astronaut-status
album_songs,,Future,https://genius.com/albums/Future/True-story
album_songs,,Future,https://genius.com/albums/Future/Dirty-sprite
album_songs,,Future,https://genius.com/albums/Future/Kno-mercy
album_data,,Future,https://genius.com/albums/Future/Ape-shit
album_songs,,G-Eazy,https://genius.com/albums/G-eazy/Quarantine
album_songs,,G-Eazy,https://genius.com/albums/G-eazy/The-tipping-point
album_songs,,G-Eazy,https://genius.com/albums/G-eazy/Fresh-ep
album_songs,,The Game,https://genius.com/albums/The-game/Oke-operation-kill-everything
album_songs,,The Game,https://genius.com/albums/The-game/Purp-patron
album_songs,,The Game,https://genius.com/albums/The-game/Brake-lights
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/Ghost-files-bronze-tape
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/The-lost-tapes
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/36-seasons
album_songs,,Ghostface Killah,https://genius.com/albums/Ghostface-killah/The-wallabee-champ
album_songs,,Goodie Mob,https://genius.com/albums/Goodie-mob/Age-against-the-machine
album_songs,,Gucci Mane,https://genius.com/albums/Gucci-mane/Exclusive
album_songs,,Gucci Mane,https://genius.com/albums/Gucci-mane/Felix-brothers
album_songs,,Gucci Mane,https://genius.com/albums/Gucci-mane/Brick-factory-volume-3
album_data,,Hopsin,https://genius.com/albums/Hopsin/Ill-mind-of-hopsin-saga
album_songs,,Hopsin,https://genius.com/albums/Hopsin/Ill-mind-of-hopsin-saga
album_songs,,Ice T,https://genius.com/albums/Ice-t/Home-invasion
album_songs,,Immortal Technique,https://genius.com/albums/Immortal-technique/Fuck-tha-government
album_songs,,Immortal Technique,https://genius.com/albums/Immortal-technique/Revolutionary-vol-1
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/What-hip-hop-is-documentary
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/The-silenced-revolution
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/The-13-amendments
album_data,,Immortal Technique,https://genius.com/albums/Immortal-technique/St1ll-revolutionary
album_songs,,Insane Clown Posse,https://genius.com/albums/Insane-clown-posse/Fearless-fred-fury
album_songs,,Jadakiss,https://genius.com/albums/Jadakiss/The-champ-is-here-3
album_songs,,Jadakiss,https://genius.com/albums/Jadakiss/Kiss-tha-game-goodbye
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/From-hood-tales-to-the-cover-of-xxl
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Gudda-muzik
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Coming-soon-2-a-hood-near-you
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Coming-soon-to-a-hood-near-you
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Watts-finest-vol-iii-the-watts-riots
album_songs,,Jay Rock,https://genius.com/albums/Jay-rock/Watts-finest-vol-ii-the-nickerson-files
album_songs,,Jay-Z,https://genius.com/albums/Jay-z/Live-in-brooklyn
album_songs,,Jay-Z,https://genius.com/albums/Jay-z/S-carter-the-re-mix
album_songs,,Jay-Z,https://genius.com/albums/Jay-z/Streets-is-watching-soundtrack
album_songs,,Jedi Mind Tricks,https://genius.com/albums/Jedi-mind-tricks/The-bridge-the-abyss
album_songs,,Jedi Mind Tricks,https://genius.com/albums/Jedi-mind-tricks/Servants-in-heaven-kings-in-hell
album_songs,,Joe Budden,https://genius.com/albums/Joe-budden/The-album-before-the-album
album_data,,Joe Budden,https://genius.com/albums/Joe-budden/Growth-of-a-legend-bootleg
album_songs,,Joe Budden,https://genius.com/albums/Joe-budden/Growth-of-a-legend-bootleg
album_songs,,Juelz Santana,https://genius.com/albums/Juelz-santana/Back-like-cooked-crack-vol-2-more-crack
album_songs,,Juelz Santana,https://genius.com/albums/Juelz-santana/Back-like-cooked-crack-vol-1
album_data,,Juelz Santana,https://genius.com/albums/Juelz-santana/The-get-back
album_songs,,Juelz Santana,https://genius.com/albums/Juelz-santana/The-get-back
album_songs,,Juicy J,https://genius.com/albums/Juicy-j/Must-be-nice
album_songs,,Juicy J,https://genius.com/albums/Juicy-j/Hustle-till-i-die
album_songs,,Juicy J,https://genius.com/albums/Juicy-j/Chronicles-of-the-juice-man
album_data,,Juicy J,https://genius.com/albums/Juicy-j/Neighbor-single
album_data,,Juicy J,https://genius.com/albums/Juicy-j/Pure-thc-the-hustle-continues
album_songs,,Juvenile,https://genius.com/albums/Juvenile/Rejuvenation
album_songs,,K-Rino,https://genius.com/albums/K-rino/The-s-project-the-4-piece-4
album_songs,,K-Rino,https://genius.com/albums/K-rino/Then-and-now-the-4-piece-2
album_songs,,K-Rino,https://genius.com/albums/K-rino/Lightning-language-the-4-piece-1
album_songs,,K-Rino,https://genius.com/albums/K-rino/Three-weeks-later-the-4-piece-3
album_songs,,K-Rino,https://genius.com/albums/K-rino/Conception-of-concept-the-big-seven-2
album_songs,,K-Rino,https://genius.com/albums/K-rino/Makin-enemies
album_songs,,K-Rino,https://genius.com/albums/K-rino/Speed-of-thought-uk-compilation
album_songs,,KAAN,https://genius.com/albums/Kaan/The-middle
album_songs,,KAAN,https://genius.com/albums/Kaan/Losing-my-religion
album_data,,KAAN,https://genius.com/albums/Kaan/Toonami-single
album_data,,KAAN,https://genius.com/albums/Kaan/All-the-way-up-remix-artist-k-a-a-n
album_data,,KAAN,https://genius.com/albums/Kaan/Out-of-my-head-remix
album_data,,KAAN,https://genius.com/albums/Kaan/Gathering
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/Can-t-tell-me-nothing
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/Kon-the-louis-vuitton-don
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/I-m-good
album_songs,,Kanye West,https://genius.com/albums/Kanye-west/Get-well-soon
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/The-luca-brasi-story
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/In-the-meantime
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/Make-em-believe
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/I-don-t-know-what-2-call-it-vol-1
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/The-leak
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/Behind-enemy-lines
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/All-in
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/All-or-nuthin
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/Pick-of-da-litter
album_data,,Kevin Gates,https://genius.com/albums/Kevin-gates/In-the-meantime-2
album_songs,,Kevin Gates,https://genius.com/albums/Kevin-gates/In-the-meantime-2
album_songs,,Kid Ink,https://genius.com/albums/Kid-ink/Crash-landing
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/The-untold-story-of-walter-reed-part-two
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/Planet-of-the-gods
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/Heavy-mentwo-bootleg
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/The-psychic-world-of-walter-reed
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/The-3-day-theory
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/Killah-tacticz-bootleg
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/The-eternal-thought-of-killah-priest-bootleg
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/The-curse-of-a-virgin-bootleg
album_data,,Killah Priest,https://genius.com/albums/Killah-priest/My-testimony-bootleg
album_songs,,Killah Priest,https://genius.com/albums/Killah-priest/My-testimony-bootleg
album_data,,Killah Priest,https://genius.com/albums/Killah-priest/Curse-of-the
album_data,,Kodak Black,https://genius.com/albums/Kodak-black/Bodak-orange
album_data,,Kodak Black,https://genius.com/albums/Kodak-black/201519971800
album_songs,,Kool G Rap,https://genius.com/albums/Kool-g-rap/The-veteran
album_songs,,Kool G Rap,https://genius.com/albums/Kool-g-rap/Return-of-the-don
album_songs,,Kool G Rap,https://genius.com/albums/Kool-g-rap/Riches-royalty-respect
album_data,,Kool G Rap,https://genius.com/albums/Kool-g-rap/Pre-kill-vol-2
album_songs,,Kool Keith,https://genius.com/albums/Kool-keith/Controller-of-trap
album_songs,,Kool Keith,https://genius.com/albums/Kool-keith/Feature-magnetic
album_songs,,Kool Keith,https://genius.com/albums/Kool-keith/Matthew
album_songs,,KRS-One,https://genius.com/albums/Krs-one/The-world-is-mind
album_songs,,KRS-One,https://genius.com/albums/Krs-one/Keep-right
album_songs,,LeCrae,https://genius.com/albums/Lecrae/Rehab-deluxe-edition
album_songs,,Lil B,https://genius.com/albums/Lil-b/Options
album_songs,,Lil B,https://genius.com/albums/Lil-b/100-gutta
album_songs,,Lil B,https://genius.com/albums/Lil-b/Halloween-h20
album_songs,,Lil B,https://genius.com/albums/Lil-b/Frozen-based-freestyle-mixtape
album_songs,,Lil B,https://genius.com/albums/Lil-b/Obama-basedgod
album_songs,,Lil B,https://genius.com/albums/Lil-b/Task-force
album_songs,,Lil B,https://genius.com/albums/Lil-b/Rich-after-taxes
album_songs,,Lil B,https://genius.com/albums/Lil-b/855-song-based-freestyle-mixtape
album_songs,,Lil B,https://genius.com/albums/Lil-b/Green-flame
album_songs,,Lil B,https://genius.com/albums/Lil-b/Water-is-d-m-g-pt-1
album_songs,,Lil B,https://genius.com/albums/Lil-b/Trapped-in-basedworld
album_songs,,Lil B,https://genius.com/albums/Lil-b/The-basedprint-2
album_songs,,Lil B,https://genius.com/albums/Lil-b/1-bitch
album_songs,,Lil B,https://genius.com/albums/Lil-b/God-s-father
album_songs,,Lil B,https://genius.com/albums/Lil-b/White-flame
album_songs,,Lil B,https://genius.com/albums/Lil-b/Gold-house
album_songs,,Lil Durk,https://genius.com/albums/Lil-durk/They-forgot
album_songs,,Lil Durk,https://genius.com/albums/Lil-durk/I-m-a-hitta
album_data,,Lil Durk,https://genius.com/albums/Lil-durk/No-love
